username,account_info,profile
bart33_,"{'name': 'Bryan Reyes', 'public_metrics': {'followers_count': 207, 'following_count': 164, 'tweet_count': 12893, 'listed_count': 0, 'like_count': 3071, 'media_count': 478}, 'username': 'bart33_', 'description': '', 'created_at': '2010-07-26T23:50:01.000Z', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/171269955/1397756155', 'location': 'Colombia', 'id': '171269955'}","<h1>Perfil de Usuario: Bryan Reyes</h1>

<p><strong>Nombre:</strong> Bryan Reyes</p>
<p><strong>Nombre de Usuario:</strong> @bart33_</p>
<p><strong>Ubicación:</strong> Colombia</p>
<p><strong>Fecha de Creación de la Cuenta:</strong> 26 de julio de 2010</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 207</li>
  <li><strong>Siguiendo:</strong> 164</li>
  <li><strong>Tweets Publicados:</strong> 12,893</li>
  <li><strong>Me gusta:</strong> 3,071</li>
  <li><strong>Medios Publicados:</strong> 478</li>
  <li><strong>Listas:</strong> 0</li>
</ul>

<h2>Descripción del Perfil</h2>
<p>Sin descripción proporcionada.</p>

<h2>Alcance en Redes Sociales</h2>
<p>Con 207 seguidores y una actividad notable en X (anteriormente Twitter) con 12,893 tweets publicados, Bryan Reyes tiene un alcance moderado en la plataforma. Su capacidad para interactuar con su audiencia y su presencia en línea podrían ser factores a considerar para una campaña política.</p>

<p>Es importante tener en cuenta que su actividad y su número de seguidores podrían influir en la efectividad de cualquier campaña o mensaje que se desee transmitir a través de su perfil.</p>"
ropavejero72,"{'name': 'ROLANDO53', 'public_metrics': {'followers_count': 4, 'following_count': 137, 'tweet_count': 556, 'listed_count': 0, 'like_count': 972, 'media_count': 24}, 'username': 'ropavejero72', 'description': 'Progresista con visión Capitalista, propiedad privada y emprendimiento incluyente !!!! 100% ANTIURIBISTA !!!', 'created_at': '2022-05-28T04:06:38.000Z', 'location': 'Cartagena, Colombia', 'id': '1530399973153677313'}","<h1>Segmentación de usuario para campaña política</h1>

<p><strong>Nombre de usuario:</strong> ROLANDO53 (ropavejero72)</p>
<p><strong>Ubicación:</strong> Cartagena, Colombia</p>
<p><strong>Descripción:</strong> Se define como progresista con visión capitalista, a favor de la propiedad privada y el emprendimiento incluyente. Además, se declara abiertamente anti-uribista.</p>

<h2>Métricas públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 4</li>
  <li><strong>Siguiendo:</strong> 137 cuentas</li>
  <li><strong>Tweets publicados:</strong> 556</li>
  <li><strong>Listas en las que está incluido:</strong> 0</li>
  <li><strong>Me gusta dados:</strong> 972</li>
  <li><strong>Conteo de medios subidos:</strong> 24</li>
</ul>

<h2>Análisis para campaña política</h2>
<p>Con una base de seguidores de 4 personas y un total de 137 cuentas que está siguiendo, este usuario tiene un alcance limitado en la red social X (anteriormente Twitter). Sin embargo, su actividad (556 tweets) y engagement (972 me gusta dados) sugieren que, aunque su influencia es reducida, es activo y capaz de generar contenido que resuena con un pequeño pero dedicado grupo de usuarios.</p>
<p>Su postura política, siendo progresista pero también favorable a la propiedad privada y al emprendimiento, podría ser de interés para campañas que buscan atraer a votantes con visiones económicas mixtas. Su fuerte oposición al uribismo también puede ser un factor a considerar para campañas que se posicionan en oposición o en diálogo con las políticas del expresidente Álvaro Uribe.</p>
<p>Para una campaña política, sería importante desarrollar estrategias que permitan ampliar su base de seguidores sin perder su esencia y su capacidad de generar debate. Interactuar con sus 137 cuentas seguidas podría ser un buen punto de partida para expandir su alcance de manera orgánica.</p>"
fernandomillan,"{'name': 'Fernando Millán', 'public_metrics': {'followers_count': 4379, 'following_count': 865, 'tweet_count': 25057, 'listed_count': 45, 'like_count': 17240, 'media_count': 6233}, 'username': 'fernandomillan', 'description': ""El cambio no tiene reversa. Periodista creador del diario ADN. Escritor: 'Con ojos de mujer. Relatos en medio de la guerra', 'Estamos mamados de la guerra'..."", 'created_at': '2009-09-12T02:13:21.000Z', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/73546156/1615587572', 'location': 'Macondo', 'id': '73546156'}","<h1>Segmentación de usuario: Fernando Millán</h1>

<p><strong>Nombre:</strong> Fernando Millán</p>
<p><strong>Usuario:</strong> @fernandomillan</p>
<p><strong>Descripción:</strong> El cambio no tiene reversa. Periodista creador del diario ADN. Escritor: 'Con ojos de mujer. Relatos en medio de la guerra', 'Estamos mamados de la guerra'...</p>
<p><strong>Ubicación:</strong> Macondo</p>

<h2>Métricas públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 4379</li>
  <li><strong>Siguiendo:</strong> 865</li>
  <li><strong>Tweets publicados:</strong> 25,057</li>
  <li><strong>Listas en las que está:</strong> 45</li>
  <li><strong>Me gusta dados:</strong> 17,240</li>
  <li><strong>Conteo de medios:</strong> 6233</li>
</ul>

<h2>Alcance en redes sociales</h2>
<p>Con más de 4000 seguidores en X (anteriormente Twitter), Fernando Millán tiene un alcance significativo en la plataforma. Su contenido ha generado 17,240 me gusta y ha publicado 25,057 tweets desde que se unió en septiembre de 2009.</p>

<p>Su presencia en redes sociales puede ser un activo valioso para una campaña política, especialmente si se busca influir en la opinión pública a través de X.</p>"
mhpreci,"{'name': 'Mpres', 'public_metrics': {'followers_count': 2743, 'following_count': 4328, 'tweet_count': 25757, 'listed_count': 1, 'like_count': 46856, 'media_count': 171}, 'username': 'mhpreci', 'description': 'Padre enamorado 💘 -  Ingeniero de Sistemas.', 'created_at': '2011-07-15T14:05:27.000Z', 'id': '335943137'}","<h1>Perfil de Usuario: Mpres</h1>

<p><strong>Nombre:</strong> Mpres</p>
<p><strong>Nombre de Usuario:</strong> @mhpreci</p>
<p><strong>Descripción:</strong> Padre enamorado 😍 - Ingeniero de Sistemas.</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 2743</li>
  <li><strong>Siguiendo:</strong> 4328</li>
  <li><strong>Tweets:</strong> 25757</li>
  <li><strong>Listas:</strong> 1</li>
  <li><strong>Me gusta:</strong> 46856</li>
  <li><strong>Medios:</strong> 171</li>
</ul>

<h2>Información Adicional</h2>
<p><strong>Fecha de Creación:</strong> 15 de julio de 2011</p>
<p><strong>ID:</strong> 335943137</p>

<h2>Segmentación para Campaña Política</h2>
<p>Con 2743 seguidores, Mpres tiene un alcance moderado en la plataforma X (anteriormente Twitter). Su descripción como ""Padre enamorado"" y ""Ingeniero de Sistemas"" sugiere que puede estar interesado en temas relacionados con la familia, la tecnología y posiblemente la política.</p>
<p>Su actividad en la plataforma, con 25757 tweets y 46856 me gusta, indica que es un usuario activo y comprometido. Esto podría ser beneficioso para una campaña política que busque llegar a un público interesado y participativo.</p>

<h2>Alcance en Redes Sociales</h2>
<p>Mpres tiene un alcance significativo en X, con más de 2743 seguidores. Su capacidad para interactuar con su audiencia a través de tweets y contenido visual (171 medios) podría ser aprovechada para difundir mensajes políticos y conectar con votantes potenciales.</p>"
SergioBarajasP,"{'name': 'Sergio |', 'public_metrics': {'followers_count': 230, 'following_count': 1366, 'tweet_count': 14052, 'listed_count': 0, 'like_count': 28077, 'media_count': 402}, 'username': 'SergioBarajasP', 'description': 'Maestro de escuela.\nCaminante.\nVivo entre libros.\nEl cine me ha salvado la vida.', 'created_at': '2020-08-03T18:48:13.000Z', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1290358574003236865/1664580374', 'location': 'Colombia', 'id': '1290358574003236865'}","<h1>Perfil de Usuario: Sergio</h1>

<p><strong>Nombre:</strong> Sergio |</p>
<p><strong>Usuario:</strong> @SergioBarajasP</p>
<p><strong>Descripción:</strong> Maestro de escuela, caminante, apasionado por los libros y el cine.</p>
<p><strong>Ubicación:</strong> Colombia</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 230</li>
  <li><strong>Siguiendo:</strong> 1366</li>
  <li><strong>Tweets:</strong> 14,052</li>
  <li><strong>Me gusta:</strong> 28,077</li>
  <li><strong>Medios:</strong> 402</li>
  <li><strong>Listas:</strong> 0</li>
</ul>

<h2>Alcance en Redes Sociales</h2>
<p>Con 230 seguidores y más de 14,000 tweets, Sergio tiene una presencia notable en X (anteriormente Twitter). Su alcance, aunque moderado, es significativo considerando su contenido relacionado con la educación y el cine, lo que podría atraer a un público específico interesado en estos temas.</p>

<p>Su actividad en la plataforma, reflejada en los 28,077 me gusta y 402 medios compartidos, sugiere que su contenido resuena con su audiencia y lo convierte en una figura influyente en su nicho.</p>

<h2>Segmentación para Campaña Política</h2>
<p>Considerando su ubicación en Colombia y su perfil como maestro de escuela, Sergio podría ser un objetivo valioso para campañas políticas educativas o culturales. Su audiencia, aunque no es masiva, está interesada en temas que podrían alinearse con propuestas políticas relacionadas con la educación, el arte y la cultura.</p>

<p>Una estrategia de acercamiento que resalte la importancia de la educación y el acceso a actividades culturales podría encontrar un terreno fértil en su audiencia y en su propia influencia en X.</p>"
Deim0,"{'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8pTbdGezeo', 'expanded_url': 'http://Instagram.com/dnlio', 'display_url': 'Instagram.com/dnlio'}]}}, 'name': 'Đnl ♋️', 'public_metrics': {'followers_count': 269, 'following_count': 882, 'tweet_count': 18944, 'listed_count': 0, 'like_count': 80020, 'media_count': 2513}, 'username': 'Deim0', 'description': 'De un mundo raro | Mantén tu rostro al sol y así no verás las sombras - Helen Keller. | Admin y Gestor Ambiental', 'created_at': '2014-03-12T20:13:42.000Z', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2405715785/1700526174', 'location': 'Bogotá', 'id': '2405715785'}","<h1>Perfil de Usuario en X (Twitter)</h1>

<p><strong>Nombre:</strong> Đnl ♂️</p>
<p><strong>Nombre de Usuario:</strong> @Deim0</p>
<p><strong>Ubicación:</strong> Bogotá</p>
<p><strong>Descripción:</strong> De un mundo raro | Mantén tu rostro al sol y así no verás las sombras - Helen Keller. | Admin y Gestor Ambiental</p>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 269</li>
  <li><strong>Siguiendo:</strong> 882</li>
  <li><strong>Tweets:</strong> 18,944</li>
  <li><strong>Me gusta:</strong> 80,020</li>
  <li><strong>Medios:</strong> 2,513</li>
  <li><strong>Listas:</strong> 0</li>
</ul>

<p><strong>Enlaces en Perfil:</strong></p>
<ul>
  <li><a href=""https://t.co/8pTbdGezeo"" target=""_blank"">Instagram.com/dnlio</a></li>
</ul>

<p><strong>Fecha de Creación de la Cuenta:</strong> 12 de marzo de 2014</p>

<h2>Análisis para Campaña Política</h2>

<p>Con 269 seguidores y una actividad notable de 18,944 tweets, este usuario tiene un alcance moderado en la plataforma. Su descripción sugiere un enfoque en temas ambientales y una filosofía inspiradora, lo que podría ser relevante para campañas políticas enfocadas en sostenibilidad y cambio climático.</p>

<p>Su presencia en Instagram, a través del enlace proporcionado, podría ser un punto de interés para expandir su alcance y conectividad en redes sociales.</p>

<p>Considerando su ubicación en Bogotá, podría ser un activo valioso para campañas políticas locales o nacionales que buscan resonar con la audiencia de esta ciudad.</p>"
giomonsalve,"{'entities': {'description': {'urls': [{'start': 4, 'end': 27, 'url': 'https://t.co/u6pxNDagfL', 'expanded_url': 'https://www.instagram.com/giomonsalve/', 'display_url': 'instagram.com/giomonsalve/'}]}}, 'name': 'Gi0 Monsalve Sz', 'public_metrics': {'followers_count': 185, 'following_count': 249, 'tweet_count': 6858, 'listed_count': 4, 'like_count': 5301, 'media_count': 547}, 'username': 'giomonsalve', 'description': 'IG: https://t.co/u6pxNDagfL', 'created_at': '2009-02-16T18:19:56.000Z', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/21009911/1623385023', 'location': 'Caldas', 'id': '21009911'}","<h1>Segmentación de usuario para campaña política</h1>

<p><strong>Nombre:</strong> Gi0 Monsalve Sz</p>
<p><strong>Usuario:</strong> @giomonsalve</p>
<p><strong>Ubicación:</strong> Caldas</p>

<p><strong>Métricas públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 185</li>
  <li><strong>Siguiendo:</strong> 249</li>
  <li><strong>Tweets:</strong> 6858</li>
  <li><strong>Listas:</strong> 4</li>
  <li><strong>Me gusta:</strong> 5301</li>
  <li><strong>Medios:</strong> 547</li>
</ul>

<p><strong>Descripción:</strong> Gi0 Monsalve Sz (<a href=""https://www.instagram.com/giomonsalve/"">Instagram</a>)</p>

<p><strong>Alcance en redes sociales:</strong></p>
<p>Con 185 seguidores en X (anteriormente Twitter) y  una presencia en Instagram, el alcance de Gi0 Monsalve Sz es moderado. Su actividad en X, con 6858 tweets y 5301 me gusta, sugiere que tiene una influencia en su comunidad en línea.</p>

<p><strong>Campaña política:</strong></p>
<p>Para una campaña política, Gi0 Monsalve Sz podría ser considerado un influencer local con cierto alcance en Caldas. Su contenido y engagement podrían ser relevantes para movilizar opinión o difundir mensajes políticos a su audiencia.</p>"
MarlonSHerreraM,"{'name': 'Marlon.S.Herrera.M', 'public_metrics': {'followers_count': 668, 'following_count': 1010, 'tweet_count': 14764, 'listed_count': 1, 'like_count': 7939, 'media_count': 685}, 'username': 'MarlonSHerreraM', 'description': 'Especialista en Ambiente y Desarrollo\nIngeniero Sanitario\nAsesor en Ambiente, Territorio, Obras Civiles y Saneamiento Básico.', 'created_at': '2012-01-11T00:01:13.000Z', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/460645735/1555722084', 'location': 'Bogotá D.C.', 'id': '460645735'}","<h1>Perfil de Usuario: Marlon.S.Herrera.M</h1>

<p><strong>Nombre:</strong> Marlon.S.Herrera.M</p>
<p><strong>Descripción:</strong> Especialista en Ambiente y Desarrollo, Ingeniero Sanitario y Asesor en Ambiente, Territorio, Obras Civiles y Saneamiento Básico.</p>
<p><strong>Ubicación:</strong> Bogotá D.C.</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 668</li>
  <li><strong>Siguiendo:</strong> 1010</li>
  <li><strong>Tweets:</strong> 14,764</li>
  <li><strong>Listas:</strong> 1</li>
  <li><strong>Me gusta:</strong> 7,939</li>
  <li><strong>Medios:</strong> 685</li>
</ul>

<h2>Perfil en Redes Sociales</h2>
<p><strong>URL de Perfil:</strong> https://x.com/MarlonSHerreraM</p>
<p><strong>URL de Banner:</strong> <a href=""https://pbs.twimg.com/profile_banners/460645735/1555722084"">https://pbs.twimg.com/profile_banners/460645735/1555722084</a></p>

<p>Este usuario ha estado activo desde el 11 de enero de 2012 y tiene un alcance moderado en la plataforma X (anteriormente Twitter), con 668 seguidores y 1010 cuentas que está siguiendo.</p>

<p>Su contenido variado y su experiencia en temas de ambiente y desarrollo podrían ser de interés para campañas políticas relacionadas con estos temas.</p>"
Jos66256121,"{'name': 'José', 'public_metrics': {'followers_count': 267, 'following_count': 288, 'tweet_count': 13373, 'listed_count': 0, 'like_count': 43717, 'media_count': 38}, 'username': 'Jos66256121', 'description': '', 'created_at': '2018-12-30T13:50:02.000Z', 'id': '1079374053260038144'}","<h1>Perfil de Usuario: José</h1>

<p><strong>Nombre:</strong> José</p>
<p><strong>Nombre de Usuario:</strong> @Jos66256121</p>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 267</li>
  <li><strong>Siguiendo:</strong> 288</li>
  <li><strong>Tweets:</strong> 13,373</li>
  <li><strong>Listas:</strong> 0</li>
  <li><strong>Me gusta:</strong> 43,717</li>
  <li><strong>Medios:</strong> 38</li>
</ul>

<p><strong>Descripción:</strong> </p>
<p>Sin descripción proporcionada.</p>

<p><strong>Fecha de Creación:</strong> 30 de diciembre de 2018</p>
<p><strong>ID:</strong> 1079374053260038144</p>

<h2>Análisis para Campaña Política:</h2>
<p>Con 267 seguidores y una actividad notable de 13,373 tweets, este usuario tiene un alcance moderado en la plataforma X (anteriormente Twitter). Su capacidad para interactuar, dada por los 288 perfiles que sigue, sugiere una posible influencia o interés en participar en conversaciones en línea.</p>
<p>El usuario no tiene una descripción que aporte contexto sobre sus intereses o afiliaciones políticas, lo que podría ser un punto a considerar para una campaña política dirigida.</p>
<p>Con 43,717 me gusta, se puede inferir que su contenido ha resonado con una audiencia más amplia, lo que podría ser beneficioso para una campaña que busque maximizar su alcance.</p>

<h2>Alcance en Redes Sociales:</h2>
<p>Con una presencia establecida en X (anteriormente Twitter) y una actividad considerable, este usuario podría ser un objetivo valioso para campañas políticas que buscan expandir su presencia en redes sociales y conectar con audiencias específicas.</p>
<p>Su moderado número de seguidores y su actividad sugieren que podría ser un influenciador de nicho o alguien con interés en participar en discusiones políticas, lo que podría ser aprovechado para movilizar apoyo o difundir mensajes políticos.</p>"
cramirezq,"{'name': 'Cramirezq', 'public_metrics': {'followers_count': 185, 'following_count': 831, 'tweet_count': 4750, 'listed_count': 1, 'like_count': 6845, 'media_count': 12}, 'username': 'cramirezq', 'description': 'Todo fluye... \nQue sean buenos todos nuestros días 👍👍', 'created_at': '2010-05-12T14:22:31.000Z', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/143073169/1468334112', 'location': 'Colombia', 'id': '143073169'}","<h1>Segmentación de usuario para campaña política</h1>

<p><strong>Nombre:</strong> Cramirezq</p>
<p><strong>Usuario:</strong> @cramirezq</p>
<p><strong>Descripción:</strong> Todo fluye... Que sean buenos todos nuestros días 🙂🙏</p>
<p><strong>Ubicación:</strong> Colombia</p>

<h2>Métricas públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 185</li>
  <li><strong>Siguiendo:</strong> 831</li>
  <li><strong>Tweets publicados:</strong> 4750</li>
  <li><strong>Listas en las que está incluido:</strong> 1</li>
  <li><strong>Me gusta dados:</strong> 6845</li>
  <li><strong>Conteo de medios subidos:</strong> 12</li>
</ul>

<h2>Alcance en redes sociales</h2>
<p>Con 185 seguidores y una actividad de 4750 tweets, Cramirezq tiene un alcance moderado en la plataforma X (anteriormente Twitter). Su capacidad para generar contenido y engagement (6845 me gusta) sugiere que puede ser un usuario influyente en su nicho o comunidad.</p>

<p>Su descripción y ubicación sugieren que puede estar interesado en temas relacionados con la espiritualidad y la positividad, y que se encuentra en Colombia, lo que podría ser relevante para una campaña política que busque conectar con audiencias en ese país o con intereses similares.</p>"
ElGatoSovietico,"{'name': 'El Gato Soviético', 'public_metrics': {'followers_count': 118, 'following_count': 77, 'tweet_count': 14483, 'listed_count': 0, 'like_count': 10234, 'media_count': 843}, 'username': 'ElGatoSovietico', 'description': '¡Meow! Gametag: Soviet Cat4593', 'created_at': '2013-05-07T05:10:41.000Z', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1409448044/1390498370', 'location': 'URSS', 'id': '1409448044'}","<h1>Perfil de Usuario: El Gato Soviético</h1>

<p><strong>Nombre:</strong> El Gato Soviético</p>
<p><strong>Nombre de Usuario:</strong> @ElGatoSovietico</p>
<p><strong>Descripción:</strong> ¡Meow! Gametag: Soviet Cat4593</p>
<p><strong>Ubicación:</strong> URSS</p>

<h2>Métricas Públicas</h2>

<ul>
  <li><strong>Seguidores:</strong> 118</li>
  <li><strong>Siguiendo:</strong> 77</li>
  <li><strong>Tweets:</strong> 14,483</li>
  <li><strong>Me gusta:</strong> 10,234</li>
  <li><strong>Medios:</strong> 843</li>
  <li><strong>Listas:</strong> 0</li>
</ul>

<h2>Información Adicional</h2>

<p><strong>Fecha de Creación:</strong> 7 de mayo de 2013</p>
<p><strong>ID:</strong> 1409448044</p>

<h2>Alcance en Redes Sociales</h2>

<p>Con 118 seguidores y 14,483 tweets, El Gato Soviético tiene un alcance moderado en la plataforma X (anteriormente Twitter). Su actividad y cantidad de tweets sugieren que es un usuario comprometido y activo.</p>

<p>Su capacidad para generar contenido (843 medios) y recibir interacciones (10,234 me gusta) indica que tiene cierto nivel de influencia dentro de su nicho o comunidad.</p>"
maur_moreno,"{'name': 'mauricio moreno', 'public_metrics': {'followers_count': 59, 'following_count': 121, 'tweet_count': 5496, 'listed_count': 1, 'like_count': 206, 'media_count': 15}, 'username': 'maur_moreno', 'description': 'Ingeniero civil\nEspecialista en estructuras\nMagister IC, geotecnia\nconsultor estructural y geotecnista', 'created_at': '2013-10-05T15:43:38.000Z', 'id': '1938018926'}","<h1>Perfil de Usuario: Mauricio Moreno</h1>

<p><strong>Nombre:</strong> Mauricio Moreno</p>
<p><strong>Usuario:</strong> @maur_moreno</p>

<p><strong>Descripción:</strong> Ingeniero civil, Especialista en estructuras, Magister IC, geotecnia. Consultor estructural y geotecnista.</p>

<h2>Métricas Públicas</h2>

<ul>
  <li><strong>Seguidores:</strong> 59</li>
  <li><strong>Siguiendo:</strong> 121</li>
  <li><strong>Tweets:</strong> 5496</li>
  <li><strong>Listas:</strong> 1</li>
  <li><strong>Me gusta:</strong> 206</li>
  <li><strong>Medios:</strong> 15</li>
</ul>

<h2>Actividad en Redes Sociales</h2>

<p>Con una presencia en línea desde el 5 de octubre de 2013, Mauricio Moreno tiene un alcance moderado en X (anteriormente Twitter). Su cuenta, @maur_moreno, cuenta con 59 seguidores y sigue a 121 usuarios. Ha publicado un total de 5496 tweets y ha recibido 206 me gusta en sus publicaciones.</p>

<p>Su perfil sugiere que es una persona con experiencia en ingeniería civil y geotecnia, lo que podría ser relevante para campañas políticas que se centren en temas de infraestructura, desarrollo urbano y construcción.</p>

<p>Para segmentar a este usuario en una campaña política, se podrían considerar los siguientes aspectos:</p>

<ul>
  <li>Intereses: infraestructura, construcción, ingeniería civil, geotecnia.</li>
  <li>Actividad en redes sociales: moderadamente activo, con un público específico.</li>
  <li>Alcance: 59 seguidores, lo que sugiere un impacto limitado pero específico.</li>
</ul>

<p>Estos datos podrían ser útiles para campañas políticas que busquen conectar con profesionales del sector de la construcción y la ingeniería en áreas específicas.</p>"
FerreiraJehison,"{'name': 'JFⓂ️16💙🤍💙', 'public_metrics': {'followers_count': 182, 'following_count': 1030, 'tweet_count': 10789, 'listed_count': 0, 'like_count': 140522, 'media_count': 1129}, 'username': 'FerreiraJehison', 'description': '', 'created_at': '2019-03-18T18:30:05.000Z', 'id': '1107710780428992512'}","<h1>Información del usuario</h1>

<p><strong>Nombre:</strong> JF‬‏16👍😹👍</p>
<p><strong>Nombre de usuario:</strong> FerreiraJehison</p>
<p><strong>Descripción:</strong> </p>
<p><strong>Fecha de creación:</strong> 18 de marzo de 2019</p>

<h2>Métricas públicas</h2>

<ul>
  <li><strong>Seguidores:</strong> 182</li>
  <li><strong>Siguiendo:</strong> 1030</li>
  <li><strong>Tweets:</strong> 10789</li>
  <li><strong>Listas:</strong> 0</li>
  <li><strong>Me gusta:</strong> 140522</li>
  <li><strong>Medios:</strong> 1129</li>
</ul>

<h2>Análisis para campaña política</h2>

<p>Con 182 seguidores y 1030 cuentas siguiendo, este usuario tiene un alcance moderado en la plataforma X (anteriormente Twitter). Su actividad, con 10789 tweets, sugiere que es un usuario bastante activo. Sin embargo, su influencia podría ser limitada debido a su relativamente bajo número de seguidores en comparación con el número de cuentas que está siguiendo.</p>

<p>El usuario no tiene una descripción pública, lo que podría limitar la comprensión de su perfil y objetivos. La ausencia de listas también podría indicar una falta de participación en comunidades o grupos específicos dentro de la plataforma.</p>

<p>Con 140522 me gusta, este usuario parece tener contenido que resuena con su audiencia, lo que podría ser un punto a favor para una campaña política que busque conectar con su audiencia a través de contenido atractivo.</p>

<p>En resumen, este usuario podría ser considerado para una campaña política que busque llegar a un público específico, especialmente si su contenido se alinea con los mensajes o valores de la campaña. Sin embargo, su impacto podría ser limitado por su tamaño de audiencia.</p>"
AlSanchez0124,"{'name': 'Alsanchez', 'public_metrics': {'followers_count': 95, 'following_count': 206, 'tweet_count': 21459, 'listed_count': 0, 'like_count': 22287, 'media_count': 373}, 'username': 'AlSanchez0124', 'description': '', 'created_at': '2025-05-31T13:13:30.000Z', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1928801772610420736/1758836597', 'id': '1928801772610420736'}","<h1>Perfil de Alsanchez</h1>

<p><strong>Nombre:</strong> Alsanchez</p>
<p><strong>Nombre de usuario:</strong> @AlSanchez0124</p>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 95</li>
  <li><strong>Siguiendo:</strong> 206</li>
  <li><strong>Tweets:</strong> 21,459</li>
  <li><strong>Listas:</strong> 0</li>
  <li><strong>Me gusta:</strong> 22,287</li>
  <li><strong>Media:</strong> 373</li>
</ul>

<p><strong>Descripción:</strong> </p>
<p>Sin descripción proporcionada.</p>

<p><strong>Fecha de creación:</strong> 31 de mayo de 2025</p>

<p><strong>URL del banner de perfil:</strong> <a href=""https://pbs.twimg.com/profile_banners/1928801772610420736/1758836597"">https://pbs.twimg.com/profile_banners/1928801772610420736/1758836597</a></p>

<p><strong>ID:</strong> 1928801772610420736</p>

<h2>Análisis para campaña política:</h2>
<p>Con 95 seguidores y una actividad notable de 21,459 tweets, Alsanchez tiene un alcance limitado pero constante en la plataforma X (anteriormente Twitter). Su capacidad para generar contenido (373 publicaciones de media) y recibir interacción (22,287 me gusta) podría ser un activo para campañas políticas que buscan microinfluencers o voces activas en sectores específicos.</p>

<p>La ausencia de una descripción en su perfil podría indicar que no está utilizando su cuenta para promover una marca personal o事业 específica, lo que podría representar una oportunidad para conectar su identidad con causas o propuestas políticas.</p>

<p>Considerando su actividad y engagement, podría ser beneficioso para una campaña política:</p>
<ul>
  <li>Interactuar con Alsanchez para potenciar su contenido relacionado con la campaña.</li>
  <li>Explorar oportunidades de colaboración que puedan aumentar su visibilidad y, por ende, el alcance de la campaña.</li>
</ul>

<p><strong>Recomendación:</strong> Monitorear y analizar el contenido que Alsanchez comparte para identificar posibles alineaciones con los objetivos de la campaña política y considerar estrategias de acercamiento que maximicen el impacto de su activismo en redes sociales.</p>"
Bmurcia12,"{'name': 'Bryan Murcia', 'public_metrics': {'followers_count': 114, 'following_count': 265, 'tweet_count': 3950, 'listed_count': 0, 'like_count': 8767, 'media_count': 127}, 'username': 'Bmurcia12', 'description': 'Abogado\nDo-Ja❤️', 'created_at': '2018-02-21T02:31:03.000Z', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/966138165823143937/1659470879', 'location': 'Colombia', 'id': '966138165823143937'}","<h1>Información del usuario: Bryan Murcia</h1>

<p><strong>Nombre:</strong> Bryan Murcia</p>
<p><strong>Nombre de usuario:</strong> @Bmurcia12</p>
<p><strong>Ubicación:</strong> Colombia</p>
<p><strong>Descripción:</strong> Abogado <span>Do-Ja</span></p>
<p><strong>Fecha de creación de la cuenta:</strong> 21 de febrero de 2018</p>

<h2>Métricas públicas</h2>

<ul>
  <li><strong>Seguidores:</strong> 114</li>
  <li><strong>Siguiendo:</strong> 265</li>
  <li><strong>Tweets publicados:</strong> 3950</li>
  <li><strong>Me gusta:</strong> 8767</li>
  <li><strong>Medios publicados:</strong> 127</li>
  <li><strong>Listas en las que está incluido:</strong> 0</li>
</ul>

<h2>Perfil en redes sociales</h2>

<p>El usuario tiene un perfil en X (anteriormente Twitter) con <a href=""https://x.com/Bmurcia12"" target=""_blank"">@Bmurcia12</a>. Su perfil cuenta con una imagen de portada que se puede ver <a href=""https://pbs.twimg.com/profile_banners/966138165823143937/1659470879"" target=""_blank"">aquí</a>.</p>

<h2>Análisis para campaña política</h2>

<p>Con 114 seguidores y 265 cuentas siguiendo, el alcance de este usuario es moderado. La cantidad de tweets publicados (3950) y me gusta (8767) sugiere que el usuario es activo y tiene cierta influencia en la plataforma. Sin embargo, su número de seguidores es relativamente bajo, lo que podría limitar su impacto en una campaña política.</p>

<p>La descripción del usuario indica que es abogado, lo que podría ser relevante para ciertos temas políticos. La ubicación en Colombia también es importante para segmentar el público objetivo de una campaña política en ese país.</p>"
