username,account_info,profile
matecastano,"{'id': '129568643', 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RouZFFg4Dc', 'expanded_url': 'https://open.spotify.com/show/1zSc3GAU2kd4iXDi1jNiri?si=yk40eeSnSmW9cXKDqUQl3A', 'display_url': 'open.spotify.com/show/1zSc3GAU2…'}]}, 'description': {'mentions': [{'start': 7, 'end': 21, 'username': 'CityStGeorges'}, {'start': 58, 'end': 64, 'username': 'Eafit'}, {'start': 101, 'end': 114, 'username': 'Procentrismo'}]}}, 'description': 'MBA de @CityStGeorges. Master en Finanzas e Ing. Civil de @Eafit). CFA (Candidato) L2. Cofundador de @Procentrismo. Fan de la Selección 🇨🇴 y el Real Madrid 🤍', 'created_at': '2010-04-04T18:50:48.000Z', 'public_metrics': {'followers_count': 18568, 'following_count': 5106, 'tweet_count': 113707, 'listed_count': 53, 'like_count': 87891, 'media_count': 5514}, 'username': 'matecastano', 'name': 'Mateo Castaño Sierra', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/129568643/1750600391', 'location': 'Medellín, Colombia'}","<h1>Perfil de Usuario: Mateo Castaño Sierra</h1>

<p><strong>Nombre:</strong> Mateo Castaño Sierra</p>
<p><strong>Usuario:</strong> @matecastano</p>
<p><strong>Ubicación:</strong> Medellín, Colombia</p>

<p><strong>Descripción:</strong> MBA de @CityStGeorges. Master en Finanzas e Ing. Civil de @Eafit). CFA (Candidato) L2. Cofundador de @Procentrismo. Fan de la Selección  y el Real Madrid </p>

<h2>Información de Intereses y Afiliaciones</h2>
<ul>
  <li>Apoyo a: 
    <ul>
      <li>@CityStGeorges</li>
      <li>@Eafit</li>
      <li>@Procentrismo</li>
    </ul>
  </li>
  <li>Intereses: 
    <ul>
      <li>Selección Colombia</li>
      <li>Real Madrid</li>
    </ul>
  </li>
</ul>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 18,568</li>
  <li><strong>Siguiendo:</strong> 5,106</li>
  <li><strong>Tweets publicados:</strong> 113,707</li>
  <li><strong>Listas:</strong> 53</li>
  <li><strong>Me gusta:</strong> 87,891</li>
  <li><strong>Medios publicados:</strong> 5,514</li>
</ul>

<h2>Alcance en Redes Sociales</h2>
<p>Con más de 18,000 seguidores en X (anteriormente Twitter), Mateo Castaño Sierra tiene un alcance significativo en la plataforma. Su gran cantidad de tweets publicados y me gusta recibidos indican una alta actividad y engagement con su audiencia.</p>

<p>Este perfil puede ser de interés para campañas políticas que busquen influir en la opinión pública en Medellín, Colombia, o que deseen conectar con usuarios interesados en finanzas, ingeniería civil, y deportes.</p>"
MariaTe97796091,"{'id': '949763928', 'description': '', 'created_at': '2012-11-15T13:44:49.000Z', 'public_metrics': {'followers_count': 524, 'following_count': 1205, 'tweet_count': 101447, 'listed_count': 8, 'like_count': 122021, 'media_count': 8841}, 'username': 'MariaTe97796091', 'name': 'Maria Teresa', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/949763928/1476396700'}","<h1>Perfil de Usuario: Maria Teresa</h1>

<p><strong>Información Básica:</strong></p>
<ul>
  <li><strong>ID:</strong> 949763928</li>
  <li><strong>Nombre:</strong> Maria Teresa</li>
  <li><strong>Nombre de Usuario:</strong> @MariaTe97796091</li>
  <li><strong>Descripción:</strong> No disponible</li>
  <li><strong>Fecha de Creación:</strong> 15 de noviembre de 2012</li>
</ul>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 524</li>
  <li><strong>Siguiendo:</strong> 1205 cuentas</li>
  <li><strong>Tweets Publicados:</strong> 101,447</li>
  <li><strong>Listas:</strong> 8</li>
  <li><strong>Me gusta:</strong> 122,021</li>
  <li><strong>Medios Subidos:</strong> 8,841</li>
</ul>

<p><strong>Perfil en Redes Sociales:</strong></p>
<ul>
  <li><strong>URL de Banner de Perfil:</strong> <a href=""https://pbs.twimg.com/profile_banners/949763928/1476396700"">https://pbs.twimg.com/profile_banners/949763928/1476396700</a></li>
</ul>

<h2>Análisis para Campaña Política:</h2>

<p>Con 524 seguidores y una actividad significativa en la plataforma (101,447 tweets), este usuario tiene un alcance moderado. La cantidad de cuentas que sigue (1205) sugiere que interactúa activamente con otros usuarios, lo que podría ser beneficioso para una campaña política que busque difusión de mensajes.</p>

<p>La ausencia de descripción en el perfil podría ser un punto a considerar, ya que no ofrece una visión clara de los intereses o la afiliación política del usuario. Sin embargo, su actividad y cantidad de interacciones podrían ser aprovechadas para dirigir contenido político relevante.</p>

<p>Para campañas políticas, sería importante:</p>
<ul>
  <li>Identificar y conectar con este usuario para compartir contenido político alineado con sus intereses.</li>
  <li>Aprovechar su actividad en la plataforma para generar debates o conversaciones alrededor de temas políticos.</li>
  <li>Considerar la creación de contenido atractivo que pueda aumentar su alcance y engagement.</li>
</ul>

<p><strong>Plataforma:</strong> X (anteriormente Twitter)</p>"
FrankyFlint_,"{'id': '1415301599019347968', 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fK148IqLlz', 'expanded_url': 'https://linktr.ee/frankyflint', 'display_url': 'linktr.ee/frankyflint'}]}, 'description': {'mentions': [{'start': 115, 'end': 124, 'username': 'PankePen'}, {'start': 130, 'end': 140, 'username': '4rm5trong'}]}}, 'description': '🇪🇸🇺🇸 OK 🇫🇷🇰🇷 Learning\nFighters, TF2 and Funger 🎮\nIn-training musician🎹🎸🎶\n문법 실수를 저질렀다면 죄송합니다 🙏\nMINORS DNI 🔞\nBanner: @PankePen PFP: @4rm5trong', 'created_at': '2021-07-14T13:26:20.000Z', 'public_metrics': {'followers_count': 251, 'following_count': 773, 'tweet_count': 24028, 'listed_count': 2, 'like_count': 70762, 'media_count': 4033}, 'username': 'FrankyFlint_', 'name': '프랭크! 🏴\u200d☠️', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1415301599019347968/1743175960', 'location': 'en tu corazón bb'}","<h1>Perfil de Usuario: FrankyFlint_</h1>

<p><strong>Nombre:</strong> FrankyFlint_ (<span translate=""no""> </span>\ud504\ub7ad\ud06c! \ud83c\udff4\u200d\u2620\ufe0f)</p>

<p><strong>Ubicación:</strong> en tu corazón bb</p>

<p><strong>Descripción:</strong> 
OK 
Learning
Fighters, TF2 and Funger 
In-training musician
 Banner: @PankePen PFP: @4rm5trong
</p>

<p><strong>Enlaces:</strong> 
<a href=""https://linktr.ee/frankyflint"">https://linktr.ee/frankyflint</a>
</p>

<h2>Métricas Públicas</h2>

<ul>
<li><strong>Seguidores:</strong> 251</li>
<li><strong>Siguiendo:</strong> 773</li>
<li><strong>Tweets:</strong> 24028</li>
<li><strong>Listas:</strong> 2</li>
<li><strong>Me gusta:</strong> 70762</li>
<li><strong>Media:</strong> 4033</li>
</ul>

<h2>Redes Sociales y Alcance</h2>

<p>FrankyFlint_ tiene un alcance moderado en la red social X (anteriormente Twitter), con 251 seguidores y 773 cuentas que está siguiendo. Su actividad en la plataforma es notable, con 24028 tweets publicados y 70762 me gusta recibidos.</p>

<p>Además, FrankyFlint_ parece tener presencia en otras plataformas en línea, como se desprende de su enlace a <a href=""https://linktr.ee/frankyflint"">linktr.ee</a>.</p>

<h2>Campaign Política</h2>

<p>Para una campaña política, FrankyFlint_ podría ser considerado un influencer moderado en ciertas temáticas, dada su actividad en línea y su alcance en redes sociales. Su contenido parece centrarse en intereses específicos como TF2, Funger y la música, lo que podría ser relevante para campañas que buscan conectar con audiencias jóvenes y apasionadas.</p>

<p>Su conexión con otros usuarios, como @PankePen y @4rm5trong, podría ser también un punto a considerar para estrategias de colaboración o alcance extendido.</p>"
CaliVisible,"{'id': '181588371', 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TqDiQKt7n9', 'expanded_url': 'https://www.javerianacali.edu.co/observatorio-cali-visible', 'display_url': 'javerianacali.edu.co/observatorio-c…'}]}, 'description': {'mentions': [{'start': 19, 'end': 33, 'username': 'javerianacali'}]}}, 'description': 'Observatorio de la @javerianacali | 22 años promoviendo el control social y la participación ciudadana en Santiago de Cali 🙌|', 'created_at': '2010-08-22T15:41:00.000Z', 'public_metrics': {'followers_count': 3655, 'following_count': 599, 'tweet_count': 1547, 'listed_count': 29, 'like_count': 698, 'media_count': 687}, 'username': 'CaliVisible', 'name': 'Observatorio Cali Visible', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/181588371/1680017300', 'location': 'Cali, Colombia'}","<h1>Perfil de Usuario: Observatorio Cali Visible</h1>

<p>El usuario <strong>CaliVisible</strong> con nombre <strong>Observatorio Cali Visible</strong> es una cuenta en X (anteriormente Twitter) creada el <strong>22 de agosto de 2010</strong> y ubicada en <strong>Cali, Colombia</strong>.</p>

<p>Se describe como <strong>""Observatorio de la @javerianacali | 22 años promoviendo el control social y la participación ciudadana en Santiago de Cali""</strong>, lo que sugiere que su objetivo es fomentar la participación ciudadana y el control social en la ciudad de Cali.</p>

<h2>Métricas Públicas</h2>

<ul>
  <li><strong>Seguidores:</strong> 3655</li>
  <li><strong>Siguiendo:</strong> 599</li>
  <li><strong>Tweets:</strong> 1547</li>
  <li><strong>Listas:</strong> 29</li>
  <li><strong>Me gusta:</strong> 698</li>
  <li><strong>Medios:</strong> 687</li>
</ul>

<h2>Alcance en Redes Sociales</h2>

<p>Con más de 3655 seguidores, esta cuenta tiene un alcance moderado en X. Su contenido, relacionado con la promoción del control social y la participación ciudadana, parece atractivo para un público interesado en la temática.</p>

<p>La cuenta también comparte enlaces a sitios web como <a href=""https://www.javerianacali.edu.co/observatorio-cali-visible"">https://www.javerianacali.edu.co/observatorio-cali-visible</a>, lo que sugiere que busca dirigir a sus seguidores a fuentes de información adicionales.</p>

<h2>Segmentación para Campaña Política</h2>

<p>Esta cuenta podría ser de interés para una campaña política que busque conectar con ciudadanos interesados en la participación ciudadana y el control social. Su audiencia, aunque no es masiva, parece ser activa y comprometida con temas sociales.</p>

<p>Una campaña política podría considerar interactuar con esta cuenta para:</p>

<ul>
  <li>Promover la participación ciudadana en procesos políticos</li>
  <li>Fomentar el debate sobre temas sociales y políticos</li>
  <li>Compartir información sobre sus propuestas y políticas</li>
</ul>

<p>En resumen, la cuenta <strong>CaliVisible</strong> es una voz relevante en X para temas relacionados con la participación ciudadana y el control social en Cali, Colombia, y podría ser un aliado valioso para campañas políticas que busquen conectar con este público.</p>"
CarlosH99166231,"{'id': '1387219210485616640', 'description': 'ACTOR PROFESIONAL...saxo soprano...maestro esgrima teatral No deportiva! ......orgulloso de haber salido adelante a PULSO!', 'created_at': '2021-04-28T01:37:04.000Z', 'public_metrics': {'followers_count': 813, 'following_count': 3824, 'tweet_count': 5675, 'listed_count': 0, 'like_count': 10506, 'media_count': 1829}, 'username': 'CarlosH99166231', 'name': 'Carlos serrato', 'location': 'Colombia'}","<h1>Perfil de Usuario</h1>

<p>El usuario con ID <strong>1387219210485616640</strong> es un individuo con intereses particulares en el ámbito artístico y deportivo. A continuación, se presentan los detalles de su perfil:</p>

<ul>
  <li><strong>Descripción:</strong> Se describe como un <strong>actor profesional</strong>, <strong>saxo soprano</strong> y <strong>maestro de esgrima teatral</strong> (no deportiva). Está orgulloso de haber superado obstáculos y salido adelante ""a pulso"".</li>
  <li><strong>Ubicación:</strong> Se encuentra en <strong>Colombia</strong>.</li>
  <li><strong>Nombre:</strong> Su nombre es <strong>Carlos Serrato</strong> y su nombre de usuario en la plataforma es <strong>@CarlosH99166231</strong>.</li>
</ul>

<h2>Métricas Públicas</h2>

<p>A continuación, se presentan las métricas públicas del usuario:</p>

<ul>
  <li><strong>Seguidores:</strong> <strong>813</strong> personas lo siguen en la plataforma.</li>
  <li><strong>Siguiendo:</strong> Él sigue a <strong>3824</strong> cuentas.</li>
  <li><strong>Tweets:</strong> Ha publicado un total de <strong>5675</strong> tweets.</li>
  <li><strong>Me gusta:</strong> Ha recibido <strong>10506</strong> me gusta en sus publicaciones.</li>
  <li><strong>Medios:</strong> Ha publicado <strong>1829</strong> medios (imágenes, videos, etc.).</li>
  <li><strong>Listas:</strong> No ha sido incluido en ninguna lista pública.</li>
</ul>

<h2>Alcance en Redes Sociales</h2>

<p>Con <strong>813 seguidores</strong> y un alcance potencial mayor dado su actividad en la plataforma (<strong>5675 tweets</strong> y <strong>10506 me gusta</strong>), este usuario tiene un cierto nivel de influencia, aunque acotado. Su actividad y contenido pueden interesar a un público específico, especialmente en el ámbito artístico y cultural en Colombia.</p>

<p>Este perfil podría ser de interés para campañas políticas que busquen conectar con audiences en el ámbito cultural y artístico en Colombia, considerando su background como actor y su experiencia en esgrima teatral.</p>"
andres_mauric,"{'id': '308237159', 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZQY3TgBwjK', 'expanded_url': 'http://linkedin.com/in/andres-arango-maldonado', 'display_url': 'linkedin.com/in/andres-aran…'}]}}, 'description': 'COO | Transforming Agribusiness with Strategic Innovation & Financial Strategy | High-Oleic Palm Oil Specialist | Founder of Caffe & Tradición', 'created_at': '2011-05-31T02:07:39.000Z', 'public_metrics': {'followers_count': 924, 'following_count': 1665, 'tweet_count': 34369, 'listed_count': 33, 'like_count': 22443, 'media_count': 2720}, 'username': 'andres_mauric', 'name': 'Andrés Arango Maldonado', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/308237159/1705955992', 'location': 'Bogotá, Colombia'}","<h1>Perfil de Usuario: Andrés Arango Maldonado</h1>

<p><strong>Información Básica:</strong></p>
<ul>
  <li><strong>Nombre:</strong> Andrés Arango Maldonado</li>
  <li><strong>Usuario:</strong> @andres_mauric</li>
  <li><strong>Ubicación:</strong> Bogotá, Colombia</li>
  <li><strong>Descripción:</strong> COO | Transforming Agribusiness with Strategic Innovation & Financial Strategy | High-Oleic Palm Oil Specialist | Founder of Caffe & Tradición</li>
</ul>

<p><strong>Presencia en Redes Sociales:</strong></p>
<ul>
  <li><strong>Perfil de LinkedIn:</strong> <a href=""http://linkedin.com/in/andres-arango-maldonado"">linkedin.com/in/andres-arango-maldonado</a></li>
</ul>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores en X (Twitter):</strong> 924</li>
  <li><strong>Siguiendo:</strong> 1665 cuentas</li>
  <li><strong>Tweets publicados:</strong> 34,369</li>
  <li><strong>Listas en las que está incluido:</strong> 33</li>
  <li><strong>Me gusta dados:</strong> 22,443</li>
  <li><strong>Conteúdo multimedia:</strong> 2,720</li>
</ul>

<p><strong>Fecha de Creación de la Cuenta:</strong> 31 de mayo de 2011</p>

<p>Este perfil muestra a un usuario con una presencia significativa en X (anteriormente Twitter) y LinkedIn, con una descripción que lo vincula al sector empresarial y financiero, específicamente en el ámbito de la agribusiness y el aceite de palma de alta oleína. Su actividad en la plataforma, con más de 34,000 tweets y una cantidad considerable de contenido multimedia, sugiere un usuario activo y comprometido con su audiencia.</p>"
HugoArizaForero,"{'id': '459755945', 'description': 'Ingeniero Civil Especialista en Hidrogeologia, amante de la vida y convencido que todos somos responsables de la solución a los problemas de la ciudad y el país', 'created_at': '2012-01-10T01:04:37.000Z', 'public_metrics': {'followers_count': 120, 'following_count': 157, 'tweet_count': 3345, 'listed_count': 0, 'like_count': 7232, 'media_count': 38}, 'username': 'HugoArizaForero', 'name': 'Hugo Ariza Forero', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/459755945/1462457723', 'location': 'Bogotá, D.C., Colombia'}","<h1>Perfil de Usuario: Hugo Ariza Forero</h1>

<p><strong>Descripción:</strong> Ingeniero Civil Especialista en Hidrogeología, amante de la vida y convencido que todos somos responsables de la solución a los problemas de la ciudad y el país.</p>

<p><strong>Ubicación:</strong> Bogotá, D.C., Colombia</p>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 120</li>
  <li><strong>Siguiendo:</strong> 157</li>
  <li><strong>Tweets:</strong> 3345</li>
  <li><strong>Listas:</strong> 0</li>
  <li><strong>Me gusta:</strong> 7232</li>
  <li><strong>Medios:</strong> 38</li>
</ul>

<p><strong>Perfil en Redes Sociales:</strong> <a href=""https://x.com/HugoArizaForero"">@HugoArizaForero</a></p>

<p>Este usuario tiene un alcance moderado en la red social X (anteriormente Twitter), con 120 seguidores y una actividad significativa de 3345 tweets. Su influencia puede ser considerada media, dado su número de seguidores y la interacción que ha generado con 7232 me gusta en sus publicaciones.</p>

<p>La descripción del usuario sugiere que tiene un perfil profesional en ingeniería civil e hidrogeología, y se muestra interesado en participar activamente en la solución de problemas urbanos y nacionales.</p>"
eduvinaort74100,"{'id': '1839158200068612096', 'description': '', 'created_at': '2024-09-26T04:21:45.000Z', 'public_metrics': {'followers_count': 26, 'following_count': 40, 'tweet_count': 263, 'listed_count': 0, 'like_count': 13733, 'media_count': 0}, 'username': 'eduvinaort74100', 'name': 'eduvinaortega70@gmail.com'}","<h1>Perfil de Usuario</h1>

<p><strong>Nombre:</strong> eduvinaortega70@gmail.com</p>
<p><strong>Nombre de usuario:</strong> @eduvinaort74100</p>
<p><strong>Descripción:</strong> No disponible</p>
<p><strong>Fecha de creación:</strong> 26 de septiembre de 2024</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 26</li>
  <li><strong>Siguiendo:</strong> 40</li>
  <li><strong>Tweets publicados:</strong> 263</li>
  <li><strong>Listas en las que está incluido:</strong> 0</li>
  <li><strong>Me gusta dados:</strong> 13,733</li>
  <li><strong>Conteo de medios:</strong> 0</li>
</ul>

<h2>Análisis para Campaña Política</h2>
<p>Con 26 seguidores y 263 tweets publicados, este usuario tiene un alcance limitado en la plataforma X (anteriormente Twitter). Sin embargo, su capacidad para generar contenido y su interacción (13733 me gusta) sugieren que podría ser un usuario influyente en nichos específicos o comunidades pequeñas.</p>
<p>Su perfil podría ser de interés para campañas políticas que buscan conectar con audiencias específicas, aunque su impacto general parece ser reducido debido a su tamaño de audiencia.</p>

<h2>Consideraciones para la Campaña</h2>
<ul>
  <li><strong>Contenido:</strong> Evaluar el tipo de contenido que comparte para entender su audiencia y mensaje.</li>
  <li><strong>Interacción:</strong> Analizar sus patrones de interacción para identificar posibles aliados o influenciadores en su red.</li>
  <li><strong>Crecimiento:</strong> Considerar estrategias para incrementar su base de seguidores y maximizar su alcance.</li>
</ul>"
Lazaro82775931,"{'id': '1499087544243347456', 'description': '', 'created_at': '2022-03-02T18:22:11.000Z', 'public_metrics': {'followers_count': 569, 'following_count': 1080, 'tweet_count': 56647, 'listed_count': 1, 'like_count': 11309, 'media_count': 4}, 'username': 'Lazaro82775931', 'name': 'Lazaro'}","<h1>Perfil de usuario: Lazaro</h1>

<p><strong>Información básica:</strong></p>
<ul>
  <li><strong>ID:</strong> 1499087544243347456</li>
  <li><strong>Nombre:</strong> Lazaro</li>
  <li><strong>Nombre de usuario:</strong> @Lazaro82775931</li>
  <li><strong>Fecha de creación de la cuenta:</strong> 2 de marzo de 2022</li>
</ul>

<p><strong>Métricas públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 569</li>
  <li><strong>Siguiendo:</strong> 1080 cuentas</li>
  <li><strong>Tweets publicados:</strong> 56,647</li>
  <li><strong>Listas en las que está incluido:</strong> 1</li>
  <li><strong>Me gusta dados:</strong> 11,309</li>
  <li><strong>Medios publicados:</strong> 4</li>
</ul>

<p><strong>Segmentación para campaña política:</strong></p>
<p>El usuario Lazaro tiene un alcance moderado en la plataforma X (anteriormente Twitter), con 569 seguidores y una actividad significativa, dado que ha publicado más de 56,000 tweets. Su capacidad para influir o alcanzar a una audiencia más amplia podría ser limitada debido a su tamaño de seguidores en comparación con influencers o figuras públicas más prominentes. Sin embargo, su compromiso activo en la plataforma y su contenido previo podrían ser estratégicos para campañas políticas que buscan conectar con audiencias específicas.</p>

<p><strong>Alcance en redes sociales:</strong></p>
<p>Con 569 seguidores, Lazaro tiene un alcance directo limitado. Sin embargo, su actividad en la plataforma y su contenido pueden tener un impacto más amplio si se comparten o interactúan con ellos. La campaña podría considerar estrategias para amplificar el mensaje a través de sus seguidores o para aumentar su visibilidad y alcance en la plataforma.</p>"
prometey550,"{'id': '1830630678762844163', 'description': '', 'created_at': '2024-09-02T15:35:53.000Z', 'public_metrics': {'followers_count': 4, 'following_count': 5, 'tweet_count': 7100, 'listed_count': 0, 'like_count': 29, 'media_count': 2071}, 'username': 'prometey550', 'name': 'Prometeo'}","<h1>Perfil de Usuario: Prometeo</h1>

<p><strong>Información Básica:</strong></p>
<ul>
  <li><strong>ID:</strong> 1830630678762844163</li>
  <li><strong>Nombre:</strong> Prometeo</li>
  <li><strong>Nombre de Usuario:</strong> @prometey550</li>
  <li><strong>Descripción:</strong> No disponible</li>
  <li><strong>Fecha de Creación:</strong> 02 de Septiembre de 2024</li>
</ul>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 4</li>
  <li><strong>Siguiendo:</strong> 5</li>
  <li><strong>Tweets:</strong> 7100</li>
  <li><strong>Listas:</strong> 0</li>
  <li><strong>Me gusta:</strong> 29</li>
  <li><strong>Medios:</strong> 2071</li>
</ul>

<p><strong>Análisis para Campaña Política:</strong></p>
<p>Con 4 seguidores y 7100 tweets, el alcance de este usuario es actualmente limitado. Sin embargo, su actividad en la plataforma podría ser un indicativo de su compromiso con ciertos temas o comunidades en línea. Su influencia podría ser mayor en nichos específicos o entre sus seguidores directos.</p>

<p><strong>Alcance en Redes Sociales:</strong></p>
<p>Actualmente, el usuario tiene un alcance limitado debido a su pequeño número de seguidores. Sin embargo, su contenido podría tener un impacto significativo si se comparten o interactúan con él de manera viral en otras plataformas o dentro de comunidades específicas en X (anteriormente Twitter).</p>"
purryserrano,"{'id': '206758274', 'description': 'Colombiano 🇨🇴 Derecha💯 En el 26 tenemos que sacar la 👈. 🙏', 'created_at': '2010-10-23T17:07:25.000Z', 'public_metrics': {'followers_count': 1330, 'following_count': 2410, 'tweet_count': 31630, 'listed_count': 2, 'like_count': 15252, 'media_count': 989}, 'username': 'purryserrano', 'name': 'PurrySerrano 🦅🍚💊⛳️🏌️\u200d♂️⚾️🍔🥩'}","<h1>Perfil de Usuario: PurrySerrano</h1>

<p><strong>Descripción:</strong> Colombiano 🇪🇨🇨🇴 Derecha💪 En el 26 tenemos que sacar la 👮. 🤔</p>

<p><strong>Información de Cuenta:</strong></p>
<ul>
  <li><strong>ID:</strong> 206758274</li>
  <li><strong>Nombre de Usuario:</strong> @purryserrano</li>
  <li><strong>Nombre:</strong> PurrySerrano 🐶🏊‍♂️👏⚽️🇨🇴‍♂️🛡️🇺🇸🐶</li>
  <li><strong>Fecha de Creación:</strong> 23 de octubre de 2010</li>
</ul>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 1330</li>
  <li><strong>Siguiendo:</strong> 2410</li>
  <li><strong>Tweets:</strong> 31,630</li>
  <li><strong>Listas:</strong> 2</li>
  <li><strong>Me gusta:</strong> 15,252</li>
  <li><strong>Medios:</strong> 989</li>
</ul>

<p><strong>Segmentación para Campaña Política:</strong></p>
<p>Este usuario se identifica como de derecha y tiene una presencia significativa en redes sociales, con más de 1330 seguidores y 31,630 tweets. Su alcance podría ser relevante para campañas políticas que se alineen con sus intereses y afiliaciones políticas.</p>

<p><strong>Alcance en Redes Sociales:</strong></p>
<p>Con 1330 seguidores y una actividad considerable en la plataforma X (anteriormente Twitter), este usuario tiene un alcance moderado que podría ser aprovechado para difundir mensajes políticos o de interés público.</p>"
EngelsRuizSie,"{'id': '1963207494718603264', 'description': '', 'created_at': '2025-09-03T11:49:14.000Z', 'public_metrics': {'followers_count': 2, 'following_count': 29, 'tweet_count': 490, 'listed_count': 0, 'like_count': 48, 'media_count': 5}, 'username': 'EngelsRuizSie', 'name': 'ENGELS R RUIZ'}","<h1>Perfil de Usuario: EngelsRuizSie</h1>

<p><strong>Nombre:</strong> ENGELS R RUIZ</p>
<p><strong>Nombre de Usuario:</strong> @EngelsRuizSie</p>
<p><strong>Fecha de Creación:</strong> 3 de septiembre de 2025</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 2</li>
  <li><strong>Siguiendo:</strong> 29</li>
  <li><strong>Tweets:</strong> 490</li>
  <li><strong>Listas:</strong> 0</li>
  <li><strong>Me gusta:</strong> 48</li>
  <li><strong>Medios:</strong> 5</li>
</ul>

<h2>Análisis para Campaña Política</h2>
<p>Con 2 seguidores y 490 tweets, el alcance de esta cuenta es limitado. Sin embargo, su actividad en la plataforma podría ser un indicador de su compromiso con ciertos temas o comunidades en línea.</p>
<p>La cuenta sigue a 29 usuarios, lo que podría sugerir un interés en mantenerse informada sobre diversas perspectivas o temas específicos.</p>

<h2>Alcance en Redes Sociales</h2>
<p>Considerando que la cuenta tiene un número bajo de seguidores (2) en comparación con el número de usuarios a los que sigue (29) y la cantidad de tweets publicados (490), su influencia o alcance en redes sociales, específicamente en X (anteriormente Twitter), parece ser muy limitado.</p>

<p><strong>Recomendación:</strong> Para una campaña política, podría ser más efectivo focalizarse en cuentas con mayor cantidad de seguidores y engagement, aunque también es importante considerar el nicho o la temática específica que esta cuenta podría representar.</p>"
earistizabal23,"{'id': '110302426', 'description': '', 'created_at': '2010-02-01T02:36:50.000Z', 'public_metrics': {'followers_count': 242, 'following_count': 1548, 'tweet_count': 10894, 'listed_count': 2, 'like_count': 4062, 'media_count': 4}, 'username': 'earistizabal23', 'name': 'rosesguy', 'location': 'Miami, FL'}","<h1>Perfil de Usuario</h1>

<p><strong>Nombre:</strong> rosesguy</p>
<p><strong>Nombre de Usuario:</strong> @earistizabal23</p>
<p><strong>Ubicación:</strong> Miami, FL</p>
<p><strong>Descripción:</strong> </p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 242</li>
  <li><strong>Siguiendo:</strong> 1548</li>
  <li><strong>Tweets:</strong> 10894</li>
  <li><strong>Listas:</strong> 2</li>
  <li><strong>Me gusta:</strong> 4062</li>
  <li><strong>Medios:</strong> 4</li>
</ul>

<h2>Análisis de Segmentación para Campaña Política</h2>
<p>Con 242 seguidores, el alcance de este usuario es moderado. Su actividad en la plataforma, con 10894 tweets, sugiere que es una persona activa y comprometida. La cantidad de usuarios que sigue (1548) indica que está interesado en mantenerse informado sobre una amplia variedad de temas y personas.</p>
<p>Su ubicación en Miami, FL, puede ser relevante para campañas políticas que se centran en la región. La ausencia de descripción en su perfil puede sugerir que prefiere mantener un perfil bajo o que simplemente no ha actualizado su información.</p>
<p>Para una campaña política, este usuario podría ser considerado como un <strong>influenciador micro</strong> en su área local, dada su presencia en redes sociales y su compromiso con la publicación de contenido.</p>

<h2>Alcance en Redes Sociales</h2>
<p>Actualmente, el usuario tiene un alcance limitado a sus 242 seguidores en X (anteriormente Twitter). Sin embargo, su capacidad para interactuar y difundir información a través de sus tweets podría ser aprovechada para campañas de sensibilización o promoción política local.</p>"
